time,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,visibility,precipType,cloudCoverError,precipIntensityError,precipProbabilityError,precipAccumulation,pressureError,temperatureError,windSpeedError,windBearingError,uvIndex,ozone
2018-03-24T22:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,36.75,29.59,12.18,0.36,1024.87,10.04,13.97,72,0.33,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-24T23:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,34.42,27.06,9.96,0.36,1025.6,9.35,13.1,70,0.44,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-25T00:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,31.97,24.68,6.36,0.33,1026.78,8.21,12.9,65,0.44,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-25T01:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,29.68,22.51,5.94,0.36,1027.65,7.27,11.17,74,0.33,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-25T02:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,28.15,21.38,7.29,0.41,1028.38,6.33,9.68,69,0.44,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-25T03:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,26.69,18.38,9.71,0.48,1028.19,8.02,11.05,70,0.44,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-25T04:00:00Z,Clear,clear-night,0,0,25.43,16.98,13.08,0.59,1028.18,7.81,11.91,74,0.19,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-25T05:00:00Z,Clear,clear-night,0,0,24.68,16.96,14.15,0.64,1028.39,6.64,10.21,79,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-25T06:00:00Z,Clear,clear-night,0,0,24.3,16.05,13.75,0.64,1028.78,7.22,9.66,73,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-25T07:00:00Z,Clear,clear-night,0,0,24.4,16.43,12.77,0.61,1029.04,6.89,9.54,76,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-25T08:00:00Z,Clear,clear-night,0,0,24.26,16.99,12.03,0.59,1029.64,6.03,9.5,75,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-25T09:00:00Z,Clear,clear-night,0,0,24.09,15.87,11.58,0.58,1029.64,7.12,10.56,81,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-25T10:00:00Z,Clear,clear-night,0,0,23.92,16.27,11.56,0.59,1030.19,6.37,9.1,78,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-25T11:00:00Z,Clear,clear-night,0,0,23.51,15.62,11.42,0.59,1030.85,6.57,8.82,81,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-25T12:00:00Z,Clear,clear-day,0,0,22.92,15.35,11.1,0.6,1031.27,6.08,8.25,88,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-25T13:00:00Z,Clear,clear-day,0,0,24.62,17.37,11.31,0.56,1031.34,6.08,11.01,83,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-25T14:00:00Z,Clear,clear-day,0,0,27.32,18.87,10.35,0.48,1031.21,8.43,13.79,82,0.08,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-25T15:00:00Z,Clear,clear-day,0,0,30.51,21.65,9.74,0.41,1031.23,10.45,13.77,89,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-25T16:00:00Z,Clear,clear-day,0,0,33.13,25.31,9.93,0.37,1031.21,9.64,12.24,78,0.19,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-25T17:00:00Z,Clear,clear-day,0,0,35.69,28.46,10.28,0.34,1030.84,9.67,12.01,86,0.19,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-25T18:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,37.8,31.73,9.64,0.31,1030.86,8.32,12.54,83,0.33,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-25T19:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,39.73,34.06,9.32,0.28,1030.1,8.38,12.51,92,0.33,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-25T20:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,41.04,36.2,9.31,0.27,1029.91,7.35,11.99,94,0.33,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-25T21:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,42.1,37.99,8.91,0.25,1029.79,6.43,10.37,93,0.33,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-25T22:00:00Z,Clear,clear-day,0,0,41.68,37.39,8.13,0.25,1029.05,6.61,9.65,90,0.19,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-25T23:00:00Z,Clear,clear-day,0,0,40.17,35.85,7.96,0.26,1028.97,6.17,9.76,88,0.19,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-26T00:00:00Z,Clear,clear-night,0,0,38.56,34.39,7.71,0.27,1029.26,5.51,8.91,85,0.08,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-26T01:00:00Z,Clear,clear-night,0,0,35.95,32.07,8.19,0.31,1029.51,4.59,6.26,83,0.19,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-26T02:00:00Z,Clear,clear-night,0,0,33.71,29.64,9.17,0.35,1029.94,4.4,5.79,91,0.08,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-26T03:00:00Z,Clear,clear-night,0,0,31.8,27.95,12.28,0.44,1030.3,3.91,5.44,95,0.08,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-26T04:00:00Z,Clear,clear-night,0,0,30.56,26.17,14.51,0.51,1030.39,4.22,5.76,89,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-26T05:00:00Z,Clear,clear-night,0,0,29.9,24.87,15.11,0.54,1030.19,4.74,7.38,91,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-26T06:00:00Z,Clear,clear-night,0,0,29.46,24.5,15.62,0.56,1029.75,4.59,7,87,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-26T07:00:00Z,Clear,clear-night,0,0,28.66,25.3,16.17,0.59,1029.4,3.16,5.13,91,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-26T08:00:00Z,Clear,clear-night,0,0,28.07,24.18,16.81,0.62,1016.85,3.5,5.19,85,0,10,NA,NA,NA,NA,NA,8.35,NA,NA,NA,NA,NA
2018-03-26T09:00:00Z,Clear,clear-night,0,0,25.85,19.93,15.89,0.65,1016.89,4.92,5.42,84,0,10,NA,NA,NA,NA,NA,8.35,NA,NA,NA,NA,NA
2018-03-26T10:00:00Z,Clear,clear-night,0,0,25.37,19.15,16.75,0.69,1016.95,5.14,5.66,78,0,10,NA,NA,NA,NA,NA,8.35,NA,NA,NA,NA,NA
2018-03-26T11:00:00Z,Clear,clear-night,0,0,24.95,17.77,17.63,0.73,1029.26,6.06,6.25,81,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-26T12:00:00Z,Partly Cloudy,partly-cloudy-day,0.0034,0.36,37.12,37.12,27.55,0.68,1017.08,0.38,NA,70,0.5,NA,rain,0.45,0.1049,0.32,NA,8.35,10.58,11.5,88.11,NA,NA
2018-03-26T13:00:00Z,Breezy and Partly Cloudy,wind,0.0033,0.36,30.01,17.37,20.5,0.67,1017.15,19.99,24.99,83,0.5,NA,snow,0.45,0.1049,0.32,0.029,8.35,NA,NA,NA,NA,NA
2018-03-26T14:00:00Z,Breezy and Partly Cloudy,wind,0,0,35.02,23.95,24.92,0.66,1017.21,19.99,30.02,95,0.5,NA,NA,0.45,NA,NA,NA,8.35,NA,NA,NA,NA,NA
2018-03-26T15:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,40,31.54,29.2,0.65,1017.25,16,26,102,0.5,NA,NA,0.45,NA,NA,NA,8.35,NA,NA,NA,NA,NA
2018-03-26T16:00:00Z,Clear,clear-day,0,0,46.06,40.2,23.83,0.41,1028.12,12.87,21.58,120,0.19,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-26T17:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,49.88,44.28,24.09,0.36,1026.67,15.91,23.76,114,0.52,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-26T18:00:00Z,Breezy and Partly Cloudy,wind,0,0,52.13,52.13,24.76,0.34,1026.01,18.76,23.54,115,0.52,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-26T19:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,53.46,53.46,24.86,0.33,1024.85,18.33,18.48,120,0.59,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-26T20:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,53.94,53.94,28.56,0.37,1024.29,7.1,10.96,129,0.38,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-26T21:00:00Z,Clear,clear-day,0,0,53.54,53.54,29.25,0.39,1023.83,6.51,11.12,133,0.24,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-26T22:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,53.12,53.12,29.52,0.4,1023.12,7.26,10.73,123,0.44,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-26T23:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,52.81,52.81,30.41,0.42,1023.4,4.92,9.2,123,0.59,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-27T00:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,51.09,51.09,30.61,0.45,1023,5.88,8.86,112,0.92,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-27T01:00:00Z,Overcast,cloudy,0,0,49.8,46.88,30.77,0.48,1022.63,7.14,10.92,107,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-27T02:00:00Z,Overcast,cloudy,0,0,48.72,46.02,30.88,0.5,1021.87,6.25,9.81,110,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-27T03:00:00Z,Overcast,cloudy,0,0,47.83,45.03,31.74,0.53,1020.87,6.09,10.71,118,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-27T04:00:00Z,Overcast,cloudy,4e-4,0.08,46.79,44.77,34.72,0.63,1020.16,4.53,7.91,126,1,10,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-27T05:00:00Z,Overcast,cloudy,0.0014,0.2,45.74,43.83,36.4,0.7,1019.45,4.14,6.91,128,1,8.26,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-27T06:00:00Z,Overcast,cloudy,0.011,0.58,43.98,42.15,39.2,0.83,1018.58,3.73,6.75,128,1,5.75,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-27T07:00:00Z,Rain,rain,0.0545,1,42.99,40.31,40.14,0.9,1017.11,4.56,6.92,119,1,4.31,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-27T08:00:00Z,Rain,rain,0.0847,1,42.95,40.5,40.82,0.92,1015.9,4.26,6.89,131,1,3.92,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-27T09:00:00Z,Light Rain,rain,0.0507,0.93,43.07,40.7,41.18,0.93,1014.78,4.19,6.23,143,1,6.29,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-27T10:00:00Z,Light Rain,rain,0.0295,0.86,43.31,41.08,41.47,0.93,1014.42,4.07,6.58,139,1,3.79,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-27T11:00:00Z,Light Rain,rain,0.0294,0.86,43.91,41.99,42.35,0.94,1013.8,3.82,6.82,158,1,4.05,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-27T12:00:00Z,Light Rain,rain,0.0405,0.87,44.51,42.55,42.99,0.94,1013.66,3.96,5.89,172,1,5.64,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-27T13:00:00Z,Light Rain,rain,0.0434,0.86,45.28,43.65,43.81,0.95,1013.86,3.71,6.23,179,1,3.54,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-27T14:00:00Z,Light Rain,rain,0.0267,0.88,46.67,44.83,45.21,0.95,1013.59,4.24,6.62,197,1,5.26,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-27T15:00:00Z,Overcast,cloudy,0.012,0.81,47.72,45.73,46.21,0.94,1013.57,4.7,6.06,214,1,3.91,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-27T16:00:00Z,Foggy,fog,0.0045,0.44,48.88,46.08,47.49,0.95,1013.41,6.49,8.44,233,1,1.67,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-27T17:00:00Z,Foggy,fog,0.0094,0.84,48.39,45.42,46.74,0.94,1013.74,6.65,10.91,256,1,1.69,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-27T18:00:00Z,Overcast,cloudy,0.0042,0.64,46.34,43.57,44.99,0.95,1013.71,5.56,8.62,271,1,4.16,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-27T19:00:00Z,Overcast,cloudy,8e-4,0.14,44.83,41.23,43.31,0.94,1014.04,6.5,9.49,275,1,5.01,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-27T20:00:00Z,Overcast,cloudy,4e-4,0.04,43.78,40.62,41.93,0.93,1014.61,5.43,8.41,282,1,4.56,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-27T21:00:00Z,Overcast,cloudy,2e-4,0.02,43.31,39.87,40.99,0.91,1015.08,5.73,7.86,279,1,7.51,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-27T22:00:00Z,Overcast,cloudy,3e-4,0.04,43.02,39.57,39.94,0.89,1014.97,5.66,8.23,285,1,8.2,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-27T23:00:00Z,Overcast,cloudy,3e-4,0.04,42.83,40.64,39.37,0.87,1015.52,3.95,5.8,301,1,8.68,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-28T00:00:00Z,Overcast,cloudy,0,0,42.21,40.51,38.75,0.87,1016.51,3.32,3.87,280,1,9.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-28T01:00:00Z,Overcast,cloudy,3e-4,0.03,41.75,41.75,38.5,0.88,1017.53,1.82,2.5,262,1,9.56,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-28T02:00:00Z,Overcast,cloudy,0,0,41.22,41.22,38.26,0.89,1018.27,1.47,1.69,273,1,9.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-28T03:00:00Z,Overcast,cloudy,0,0,40.96,40.96,38,0.89,1018.25,1.77,2.13,294,1,9.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-28T04:00:00Z,Overcast,cloudy,0,0,40.61,40.61,37.71,0.89,1018.06,1.49,1.85,310,1,9.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-28T05:00:00Z,Overcast,cloudy,0,0,40.43,40.43,37.62,0.9,1018.11,0.66,1.24,321,1,9.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-28T06:00:00Z,Overcast,cloudy,0,0,40.4,40.4,37.57,0.9,1016.71,0.7,0.94,334,0.94,9.56,NA,NA,NA,NA,NA,8.31,NA,NA,NA,NA,NA
2018-03-28T07:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,38.52,38.52,35.61,0.89,1017.55,1.35,1.83,348,0.86,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-28T08:00:00Z,Partly Cloudy,partly-cloudy-night,0.0036,0.36,39.38,37.38,34.63,0.83,1017.35,3.25,NA,3,0.44,10,rain,NA,0.1061,0.32,NA,NA,NA,NA,NA,NA,NA
2018-03-28T09:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,36.31,36.31,33.62,0.9,1017.14,1.39,1.98,43,0.33,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-28T10:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,35.13,35.13,33,0.92,1017.37,0.25,0.38,82,0.56,8.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-28T11:00:00Z,Clear,clear-night,0,0,34.32,34.32,32.35,0.92,1017.49,0.33,0.4,27,0.19,4.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-28T12:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,34.26,34.26,32.25,0.92,1017.56,0.38,0.53,30,0.9,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-28T13:00:00Z,Overcast,cloudy,0,0,35.53,35.53,33.6,0.93,1017.49,0.54,0.89,35,1,4.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-28T14:00:00Z,Overcast,cloudy,0,0,39.58,39.58,37.06,0.91,1017.34,1.36,1.78,94,1,9.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-28T15:00:00Z,Overcast,cloudy,0,0,41.96,41.96,37.66,0.85,1017.2,2.97,4.3,102,0.94,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-28T16:00:00Z,Overcast,cloudy,0,0,43.36,43.36,36.92,0.78,1017.42,2.48,4.37,127,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-28T17:00:00Z,Overcast,cloudy,0,0,44.7,44.7,37.27,0.75,1017.16,2.24,4.27,136,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-28T18:00:00Z,Overcast,cloudy,0,0,45.86,45.86,37.5,0.72,1016.08,1.43,3.38,119,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-28T19:00:00Z,Overcast,cloudy,0,0,46.79,46.79,37.89,0.71,1015.13,1.38,3.47,105,0.94,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-28T20:00:00Z,Overcast,cloudy,0,0,48,48,38.26,0.69,1014.66,0.79,3.33,105,0.94,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-28T21:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,48.83,48.83,38.36,0.67,1014.39,0.83,3.46,119,0.86,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-28T22:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,49.16,49.16,38.36,0.66,1014.31,0.81,3.37,138,0.78,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-28T23:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,48.86,48.86,38.31,0.67,1013.89,1.17,2.85,152,0.61,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-29T00:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,47.29,47.29,38.1,0.7,1013.75,0.93,1.96,134,0.81,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-29T01:00:00Z,Overcast,cloudy,0,0,46.02,46.02,38.29,0.74,1013.64,1.01,1.9,110,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-29T02:00:00Z,Overcast,cloudy,0,0,44.68,44.68,38.15,0.78,1013.84,1.25,2.61,104,0.94,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-29T03:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,43.93,43.93,38.53,0.81,1013.94,0.39,1.79,131,0.75,9.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-29T04:00:00Z,Overcast,cloudy,0,0,43.67,43.67,39.29,0.84,1013.77,0.68,1.46,130,1,8.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-29T05:00:00Z,Overcast,cloudy,0,0,43.28,43.28,39.52,0.86,1013.66,1.1,1.27,143,1,7.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-29T06:00:00Z,Overcast,cloudy,0,0,43.11,43.11,39.83,0.88,1013.16,1.17,1.33,149,1,7.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-29T07:00:00Z,Overcast,cloudy,0,0,42.91,42.91,39.86,0.89,1013.21,0.79,1.31,169,1,6.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-29T08:00:00Z,Overcast,cloudy,0,0,42.76,42.76,39.95,0.9,1012.7,0.09,0.42,348,1,5.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-29T09:00:00Z,Overcast,cloudy,8e-4,0.12,42.54,42.54,40.09,0.91,1012.64,0.33,0.56,17,1,4.38,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-29T10:00:00Z,Overcast,cloudy,9e-4,0.09,42.07,42.07,39.64,0.91,1012.09,0.58,1.02,45,1,4.67,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-29T11:00:00Z,Overcast,cloudy,0.0023,0.28,41.79,41.79,39.49,0.91,1011.5,0.11,0.45,332,1,4.33,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-29T12:00:00Z,Overcast,cloudy,0.0025,0.21,41.73,41.73,39.54,0.92,1011.71,0.35,0.67,263,1,2.84,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-29T13:00:00Z,Overcast,cloudy,0.0079,0.6,41.93,41.93,39.86,0.92,1012.6,0.93,1.18,337,1,2,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-29T14:00:00Z,Overcast,cloudy,0.0211,0.8,42.66,42.66,40.68,0.93,1013.24,0.95,1.38,353,1,2.65,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-29T15:00:00Z,Overcast,cloudy,0.006,0.68,43.67,43.67,41.59,0.92,1013.71,1.11,1.64,59,0.94,3.65,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-29T16:00:00Z,Mostly Cloudy,partly-cloudy-day,8e-4,0.12,45.55,45.55,42.75,0.9,1013.68,2.04,3.3,49,0.86,8.24,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-29T17:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,47.54,47.54,42.62,0.83,1012.29,2.64,3.83,28,0.55,9.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-29T18:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,48.32,47.77,41.6,0.77,1011.68,3,5.27,14,0.61,9.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-29T19:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,48.8,48.8,41.15,0.75,1011.42,2.48,4.98,10,0.72,9.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-29T20:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,49.29,49.29,41.08,0.73,1011.25,2.12,3.84,8,0.54,8.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-29T21:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,49.53,49.53,40.69,0.71,1011.57,1.45,2.66,328,0.57,9.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-29T22:00:00Z,Partly Cloudy,partly-cloudy-day,6e-4,0.1,48.5,47.72,40.17,0.73,1011.59,3.29,4.17,321,0.55,10,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-29T23:00:00Z,Mostly Cloudy,partly-cloudy-day,3e-4,0.08,47.48,46.1,40.22,0.76,1011.95,3.82,4.84,309,0.75,10,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-30T00:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,45.7,43.29,38.64,0.76,1012.7,4.82,5.85,328,0.79,9.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-30T01:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,43.44,40.23,35.53,0.73,1013.65,5.41,8.49,338,0.9,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-30T02:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,41.09,37.71,32.69,0.72,1015,5.05,8.74,337,0.77,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-30T03:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,38.98,35.45,31.14,0.73,1015.91,4.78,6.95,342,0.46,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-30T04:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,37.03,32.76,29.48,0.74,1016.48,5.28,7.62,354,0.33,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-30T05:00:00Z,Clear,clear-night,0,0,35.16,32.07,27.7,0.74,1017.2,3.69,6.21,2,0.08,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-30T06:00:00Z,Clear,clear-night,0,0,33.62,30.25,25.08,0.71,1017.7,3.72,5.8,10,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-30T07:00:00Z,Clear,clear-night,0,0,32.34,28.3,23.25,0.69,1018.14,4.16,5.2,357,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-30T08:00:00Z,Clear,clear-night,0,0,31.46,27.62,21.59,0.66,1018.89,3.85,6.81,358,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-30T09:00:00Z,Clear,clear-night,0,0,30.49,25.99,20.82,0.67,1019.13,4.31,6.54,354,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-30T10:00:00Z,Clear,clear-night,0,0,29.92,25.9,20.06,0.66,1019.82,3.8,5.9,348,0.08,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-30T11:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,29.59,26.29,19.52,0.66,1020.63,3.22,5.46,351,0.59,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-30T12:00:00Z,Clear,clear-day,0,0,29.29,26.1,18.94,0.65,1021.62,3.1,4.06,343,0.19,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
